dataset,method,seed,selector_seed,fold,evaluation_protocol,total_features,selected_features,feature_ratio,fitness,evaluations,runtime_seconds,classifier_seconds,peak_memory_mb,redundancy,parameters,selected_indices,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,pr_auc,sensitivity,specificity,interaction_quality,jaccard_stability,nogueira_stability
wine,M-EHOA,469042,669048,outer_2,repeated_nested_cv,13,6,0.46153846153846156,0.02936538461538464,30,1.1011023999999452,0.27660610000020824,0.4778614044189453,0.30149938361993966,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 4, 9, 10, 11, 12]",0.9830508474576272,0.9855072463768115,0.9824915824915825,0.9748078289816211,0.9877892933378272,0.9692615390543345,0.9855072463768115,0.9922480620155039,0.64412483161356,0.40572459286745005,0.155488721804511
wine,P-EHOA,469042,669048,outer_2,repeated_nested_cv,13,6,0.46153846153846156,0.02936538461538464,30,0.9023803000009138,0.3639411000003747,0.6314411163330078,0.30149938361993966,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 4, 9, 10, 11, 12]",0.9830508474576272,0.9855072463768115,0.9824915824915825,0.9748078289816211,0.9877892933378272,0.9692615390543345,0.9855072463768115,0.9922480620155039,0.64412483161356,0.40572459286745005,0.155488721804511
wine,EHOA,469042,769051,outer_3,repeated_nested_cv,13,9,0.6923076923076923,0.040346153846153844,15,0.4592435000004116,0.2342687999998816,0.4615030288696289,0.3188111445973782,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 2, 4, 5, 6, 8, 9, 10, 12]",0.9661016949152542,0.9722222222222222,0.9688405797101449,0.9503083943596375,1.0,1.0,0.9722222222222222,0.9833333333333334,0.40076032984520316,0.39229143872001015,0.10913408073096686
wine,IG-EHOA,469042,769051,outer_3,repeated_nested_cv,13,7,0.5384615384615384,0.030557692307692334,21,1.4642554000001837,0.28893560000051366,0.7706699371337891,0.31458817176645176,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 7, 9, 10, 11, 12]",0.9830508474576272,0.9861111111111112,0.9828067913174295,0.9747322029028748,0.9885405131044666,0.9710040884291571,0.9861111111111112,0.9922480620155039,0.4262382910022261,0.5398727198727198,0.23395896988214748
wine,M-EHOA,469042,769051,outer_3,repeated_nested_cv,13,7,0.5384615384615384,0.03859615384615384,39,1.2432501000002958,0.3089964000000691,0.6844291687011719,0.32508020953677985,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 4, 6, 8, 9, 10, 12]",0.9830508474576272,0.9861111111111112,0.9828067913174295,0.9747322029028748,0.999360926541159,0.9977061337355456,0.9861111111111112,0.9922480620155039,0.5893088386099973,0.40572459286745005,0.155488721804511
wine,P-EHOA,469042,769051,outer_3,repeated_nested_cv,13,7,0.5384615384615384,0.03859615384615384,39,1.1496742999997878,0.23100019999947108,0.6305255889892578,0.32508020953677985,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 4, 6, 8, 9, 10, 12]",0.9830508474576272,0.9861111111111112,0.9828067913174295,0.9747322029028748,0.999360926541159,0.9977061337355456,0.9861111111111112,0.9922480620155039,0.5893088386099973,0.40572459286745005,0.155488721804511
wine,EHOA,479583,579586,outer_1,repeated_nested_cv,13,8,0.6153846153846154,0.048249999999999967,24,0.7040415999999823,0.2318967999999586,0.4723033905029297,0.3188361733069714,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 3, 5, 9, 10, 11, 12]",0.9833333333333333,0.9861111111111112,0.9847777201176267,0.9751167653763734,0.9988271604938271,0.9968117131910236,0.9861111111111112,0.9916666666666667,0.4994558576207889,0.39229143872001015,0.10913408073096686
wine,IG-EHOA,479583,579586,outer_1,repeated_nested_cv,13,8,0.6153846153846154,0.048249999999999967,24,1.4726338999998916,0.27586090000022523,0.7833900451660156,0.3188361733069714,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 3, 5, 9, 10, 11, 12]",0.9833333333333333,0.9861111111111112,0.9847777201176267,0.9751167653763734,0.9988271604938271,0.9968117131910236,0.9861111111111112,0.9916666666666667,0.4994558576207889,0.5398727198727198,0.23395896988214748
wine,M-EHOA,479583,579586,outer_1,repeated_nested_cv,13,7,0.5384615384615384,0.047480769230769194,49,1.4504119000002902,0.23793230000046606,0.6845598220825195,0.3054268112871774,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 3, 5, 9, 11, 12]",0.9833333333333333,0.9861111111111112,0.9847777201176267,0.9751167653763734,0.9997916666666667,0.9992063492063492,0.9861111111111112,0.9916666666666667,0.5886242608233133,0.40572459286745005,0.155488721804511
wine,P-EHOA,479583,579586,outer_1,repeated_nested_cv,13,7,0.5384615384615384,0.047480769230769194,49,1.4047674000003099,0.23528989999977057,0.6855278015136719,0.3054268112871774,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 3, 5, 9, 11, 12]",0.9833333333333333,0.9861111111111112,0.9847777201176267,0.9751167653763734,0.9997916666666667,0.9992063492063492,0.9861111111111112,0.9916666666666667,0.5886242608233133,0.40572459286745005,0.155488721804511
wine,EHOA,479583,679589,outer_2,repeated_nested_cv,13,8,0.6153846153846154,0.06411538461538452,25,0.7306210999995528,0.23423969999930705,0.40097713470458984,0.24123439673914862,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 3, 4, 5, 7, 8, 9]",0.8305084745762712,0.8550724637681159,0.8291905887650568,0.7738975274721462,0.9743511244775148,0.9383708899683235,0.8550724637681159,0.9169151262174519,0.3036917265014617,0.39229143872001015,0.10913408073096686
wine,IG-EHOA,479583,679589,outer_2,repeated_nested_cv,13,8,0.6153846153846154,0.06411538461538452,25,1.8337428000004365,0.2568416999993133,0.7701625823974609,0.24123439673914862,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 3, 4, 5, 7, 8, 9]",0.8305084745762712,0.8550724637681159,0.8291905887650568,0.7738975274721462,0.9743511244775148,0.9383708899683235,0.8550724637681159,0.9169151262174519,0.3036917265014617,0.5398727198727198,0.23395896988214748
wine,M-EHOA,479583,679589,outer_2,repeated_nested_cv,13,8,0.6153846153846154,0.03915384615384616,47,1.327784199999769,0.23154340000019147,0.6819067001342773,0.2628756022666794,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[1, 3, 4, 5, 7, 8, 9, 12]",0.8813559322033898,0.8963768115942029,0.8827719705768486,0.8289980529064886,0.9901945978412106,0.9730618817575339,0.8963768115942029,0.9418439011462266,0.24703540538242125,0.40572459286745005,0.155488721804511
wine,P-EHOA,479583,679589,outer_2,repeated_nested_cv,13,8,0.6153846153846154,0.03915384615384616,47,1.3985472000003938,0.24904509999942093,0.6920061111450195,0.2628756022666794,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[1, 3, 4, 5, 7, 8, 9, 12]",0.8813559322033898,0.8963768115942029,0.8827719705768486,0.8289980529064886,0.9901945978412106,0.9730618817575339,0.8963768115942029,0.9418439011462266,0.24703540538242125,0.40572459286745005,0.155488721804511
